framework,branch,commit_id,model_name,platform,soc_code,soc_name,cpu,gpu,npu/apu/xpu/dsp,product,power_mode,backend,cpu_thread_num,avg,max,min,std_dev,battery_level,system_version,repeats,warmup,imei
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENCL,1,90.246,91.417,89.591,0.162,100,5.1.1,1000,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,300.624,308.838,298.77,1.156,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,300.61,301.829,298.31,0.47,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,300.843,311.443,300.115,1.437,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENCL,1,81.131,92.75,80.59,0.945,100,5.1.1,1000,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,341.599,361.375,339.86,2.529,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,340.897,350.305,339.737,1.192,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,340.481,341.837,338.836,0.396,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv1,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENCL,1,90.813,92.913,90.215,0.187,100,5.1.1,1000,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,230.617,232.17,229.07,0.692,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,230.808,233.691,227.921,0.905,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,136.749,155.729,132.37,3.789,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv2,android-armv7,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENCL,1,61.848,72.768,61.508,0.477,100,5.1.1,1000,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv1,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,220.146,227.939,218.428,1.159,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv1,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,219.762,220.46,218.495,0.464,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv1,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,219.951,228.813,218.544,1.234,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv1,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENCL,1,90.128,95.72,89.662,0.26,100,5.1.1,1000,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv2,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,204.232,211.024,201.884,1.03,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv2,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,204.195,205.32,201.544,0.778,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv2,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,204.61,210.731,202.746,1.15,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv2,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENCL,1,81.37,91.8,80.664,0.891,100,5.1.1,1000,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv1,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,232.337,242.584,229.62,1.585,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv1,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,232.075,233.357,230.462,0.572,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv1,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,232.098,232.965,230.28,0.531,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv1,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENCL,1,90.857,93.876,90.187,0.262,100,5.1.1,1000,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv2,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,1,160.704,162.961,157.894,1.509,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv2,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,2,160.728,168.183,157.619,1.694,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv2,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,ARM,4,161.094,164.314,157.802,1.568,100,5.1.1,100,20,8.68026E+14
tnn,master,22632fa,tf_mobilenetv2,android-armv8,msm8916,SD410,4xA53@1.2,Adreno-306,HexagonDSP(QDSP6),ZTE B2015,big_cores,GPU_OPENCL,1,62.181,66.588,61.372,0.331,100,5.1.1,1000,20,8.68026E+14
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,30.113,30.32,29.812,0.096,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,18.457,36.277,17.78,2.359,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,62.697,80.053,44.662,3.578,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_OPENCL,1,9.918,11.886,8.117,0.332,100,10,1000,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,26.282,26.401,26.164,0.047,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,16.242,16.617,16.171,0.048,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,43.755,108.637,33.204,7.835,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_OPENCL,1,10.924,14.614,10.128,0.39,100,10,1000,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv1,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,30.609,30.731,30.355,0.068,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv1,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,18.433,18.613,18.366,0.034,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv1,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,63.373,99.835,21.949,12.387,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv1,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_OPENCL,1,9.615,15.591,7.983,0.436,100,10,1000,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv2,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,20.068,20.214,19.94,0.055,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv2,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,14.514,103.118,12.503,11.412,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv2,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,37.09,64.514,31.141,5.16,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv2,android-armv7,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_OPENCL,1,11.341,13.662,8.517,0.528,100,10,1000,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv1,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,28.776,28.891,28.639,0.059,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv1,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,16.999,17.078,16.95,0.021,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv1,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,36.02,36.833,28.014,0.883,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv1,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_OPENCL,1,9.754,17.685,8.664,0.605,100,10,1000,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv2,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,24.55,24.984,24.428,0.079,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv2,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,24.591,24.722,24.503,0.045,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv2,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,24.607,24.724,24.483,0.05,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv2,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_OPENCL,1,10.587,13.808,9.333,0.337,100,10,1000,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv1,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,29.322,29.441,29.21,0.054,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv1,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,29.266,29.405,29.153,0.057,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv1,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,36.958,38.627,34.498,0.537,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv1,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_OPENCL,1,9.422,11.548,8.07,0.311,100,10,1000,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv2,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,1,18.755,18.975,18.502,0.093,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv2,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,2,18.452,18.568,18.335,0.052,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv2,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,ARM,4,18.472,18.558,18.339,0.049,100,10,100,20,A00000D3EB320E
tnn,master,22632fa,tf_mobilenetv2,android-armv8,kona,SD865,Kryo585:1xA77@2.84+3xA77@2.42+4XA55@1.8,Adreno-650,Hexagon-698,V1981A,big_cores,GPU_OPENCL,1,10.038,21.211,7.883,1.035,100,10,1000,20,A00000D3EB320E
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,1,36.432,39.137,35.582,0.951,100,10,100,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,2,21.112,21.542,20.909,0.141,100,10,100,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,4,16.635,27.295,15.214,2.58,100,10,100,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,GPU_OPENCL,1,11.95,19.375,11.052,1.184,100,10,1000,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,1,29.687,30.111,28.954,0.252,100,10,100,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,2,17.941,21.65,17.068,0.809,100,10,100,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,4,12.852,13.351,12.49,0.211,100,10,100,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,GPU_OPENCL,1,13.697,19.139,13.014,0.558,100,10,1000,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv1,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,1,36.695,39.461,36.153,0.634,100,10,100,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv1,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,2,21.861,23.308,19.764,0.951,100,10,100,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv1,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,4,15.569,25.174,13.853,2.576,100,10,100,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv1,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,GPU_OPENCL,1,16.181,20.143,14.764,0.685,100,10,1000,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv2,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,1,22.215,22.707,21.687,0.165,100,10,100,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv2,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,2,13.084,13.561,12.962,0.076,100,10,100,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv2,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,4,10.015,10.165,9.924,0.039,100,10,100,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv2,android-armv7,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,GPU_OPENCL,1,16.873,22.125,15.067,0.778,100,10,1000,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv1,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,1,30.292,30.526,30.194,0.074,100,10,100,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv1,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,2,16.444,17.935,16.023,0.376,100,10,100,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv1,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,4,13.165,13.994,11.714,0.631,100,10,100,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv1,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,GPU_OPENCL,1,11.765,17.903,10.97,0.899,100,10,1000,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv2,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,1,27.088,27.712,26.412,0.41,100,10,100,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv2,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,2,15.202,15.644,15.042,0.163,100,10,100,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv2,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,4,11.368,12.188,11.116,0.248,100,10,100,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv2,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,GPU_OPENCL,1,14.086,21.917,12.772,1.055,100,10,1000,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv1,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,1,31.141,31.448,30.891,0.077,100,10,100,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv1,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,2,17.183,19.133,16.45,0.539,100,10,100,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv1,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,4,12.25,12.736,12.114,0.146,100,10,100,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv1,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,GPU_OPENCL,1,15.952,20.743,14.202,0.683,100,10,1000,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv2,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,1,20.089,20.558,19.743,0.24,100,10,100,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv2,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,2,11.986,12.123,11.91,0.037,100,10,100,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv2,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,ARM,4,9.521,10.014,9.452,0.089,100,10,100,20,A00000B3860079
tnn,master,22632fa,tf_mobilenetv2,android-armv8,kirin990,kirin990,2xA76@2.86+2xA76@2.36+4xA55@1.95,Mali-G76 MP16,1xLite+1xTiny,TAS-AL00,big_cores,GPU_OPENCL,1,16.924,22.066,15.537,0.752,100,10,1000,20,A00000B3860079
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,HMA-AL00,big_cores,ARM,1,38.559,41.712,38.035,0.885,100,10,100,20,A00000A031FA36
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,HMA-AL00,big_cores,ARM,2,23.029,24.275,21.375,0.598,100,10,100,20,A00000A031FA36
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,HMA-AL00,big_cores,ARM,4,17.938,58.95,14.936,6.937,100,10,100,20,A00000A031FA36
tnn,master,22632fa,caffe_mobilenetv1,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,HMA-AL00,big_cores,GPU_OPENCL,1,18.29,24.544,13.326,1.547,100,10,1000,20,A00000A031FA36
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,HMA-AL00,big_cores,ARM,1,31.128,31.455,30.949,0.094,100,10,100,20,A00000A031FA36
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,HMA-AL00,big_cores,ARM,2,18.533,20.105,17.982,0.558,100,10,100,20,A00000A031FA36
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,HMA-AL00,big_cores,ARM,4,14.5,15.245,13.053,0.652,100,10,100,20,A00000A031FA36
tnn,master,22632fa,caffe_mobilenetv2,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,HMA-AL00,big_cores,GPU_OPENCL,1,19.697,22.92,16.701,1.167,100,10,1000,20,A00000A031FA36
tnn,master,22632fa,tf_mobilenetv1,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,HMA-AL00,big_cores,ARM,1,39.494,42.762,38.711,1.083,100,10,100,20,A00000A031FA36
tnn,master,22632fa,tf_mobilenetv1,android-armv7,kirin980,kirin980,2xA76@2.6+2xA76@1.92+4xA55@1.8,Mali-G76 MP10,Dual NPU,HMA-AL00,big_cores,ARM,2,23.228,24.163,21.056,0.894,100,10,100,20,A00000A031FA36
